name	weight	coordinates
2793	34	LINESTRING(304370.4013751257 5044294.328440962, 298544.0028052553 5039796.356421479)
1194	22	LINESTRING(304324.6502563965 5044749.897303376, 298131.25052846014 5042175.403311156)
2934	27	LINESTRING(307352.30731175095 5042809.863944696, 298679.65391457855 5046428.440904078)
2560	33	LINESTRING(307824.30735430605 5049928.20177065, 277341.26898896333 5034954.704558039)
2570	22	LINESTRING(305049.50305065804 5037839.046880449, 300428.42001772305 5042902.994771607)
1661	32	LINESTRING(305938.7182963533 5038249.1294848155, 298895.61413142557 5040609.926631333)
2804	57	LINESTRING(303248.8362013582 5043133.3552491395, 299335.7450904936 5040205.486905546)
1734	29	LINESTRING(309212.61053603946 5041846.755768367, 298054.34592933324 5052646.529378888)
752	46	LINESTRING(304875.71026766783 5043383.670607675, 299110.1795973273 5040570.268758167)
1451	65	LINESTRING(310875.5836934714 5035067.410307455, 299941.13970193994 5040152.870002924)
396	24	LINESTRING(308837.01093523356 5034425.527926123, 299890.10272208287 5040188.012643264)
1042	37	LINESTRING(304848.9535029734 5039180.190665527, 300895.71812626394 5048276.59182408)
2909	27	LINESTRING(304713.8945617824 5042066.822833205, 300207.1673507652 5053057.216306815)
887	41	LINESTRING(306643.39068981365 5037345.222843019, 297334.6065395522 5037284.909119292)
1354	36	LINESTRING(306049.67952239746 5042191.921081116, 299629.52710741607 5040812.418292089)
1202	30	LINESTRING(312886.1949082756 5038154.610629434, 300701.6209656519 5039556.375641528)
2301	25	LINESTRING(305823.23499064025 5040949.021067164, 295757.1400907945 5039416.478205933)
2286	23	LINESTRING(309685.63362717547 5039954.363336964, 299200.6920712414 5040372.464590084)
25	36	LINESTRING(304460.5276183827 5044705.767115255, 300299.3255124168 5041820.051482805)
2350	33	LINESTRING(306763.8853057468 5036605.65114266, 299800.78683187184 5039961.763349987)
1946	33	LINESTRING(305364.85989446455 5042064.091289401, 297741.2311445788 5041847.802100817)
924	35	LINESTRING(307615.9405699592 5034916.507440601, 303465.2069574442 5050014.771188118)
2786	33	LINESTRING(304319.01875392016 5039713.813497632, 297614.1689078211 5045585.864222414)
855	31	LINESTRING(308006.427733163 5033133.375840378, 301229.6465473992 5045790.271864794)
2821	21	LINESTRING(309031.53834386996 5038486.626752229, 300182.53410025017 5042137.887883334)
1135	45	LINESTRING(310496.5609878138 5050398.146638588, 301605.5576239137 5046822.348542309)
200	24	LINESTRING(305648.61409169075 5038733.600485378, 299461.9887947259 5044419.282159501)
1305	39	LINESTRING(310760.13513854385 5040697.109862034, 300642.91653457825 5045581.928906093)
1770	38	LINESTRING(302915.84781599307 5043271.747142367, 299738.4305234359 5041214.650931847)
2801	22	LINESTRING(311724.4510522225 5047506.912589226, 273371.97006738564 5040984.912575176)
921	18	LINESTRING(303246.2165801732 5041894.854408838, 301339.75005228276 5049330.14701777)
1781	33	LINESTRING(308775.08201495616 5043380.063529027, 299178.2066565869 5051566.395291535)
1752	34	LINESTRING(317896.4260936595 5041804.152901054, 300522.21978394804 5038651.9740452925)
2509	41	LINESTRING(303466.06591210276 5041122.857598346, 298493.67950881686 5046518.635552397)
2376	24	LINESTRING(306198.9871141328 5041901.434618447, 299107.1862280421 5044765.931488022)
517	23	LINESTRING(303121.68877696357 5042866.632468613, 299103.0387895924 5041997.615414954)
106	20	LINESTRING(306878.3597090615 5036848.366002334, 301443.4522818635 5035872.350840532)
2234	26	LINESTRING(305093.0093137407 5034828.84696581, 300561.44197444373 5041257.969610907)
2360	23	LINESTRING(306942.3824450844 5048574.721497069, 299210.49462096265 5048885.209288903)
1322	33	LINESTRING(303409.62223023595 5043804.061629459, 300504.07244408515 5041449.738796928)
1729	19	LINESTRING(307741.5795916875 5045891.461151176, 291223.9051780301 5044100.308778039)
455	23	LINESTRING(309208.00569742644 5038338.200059109, 299682.66464956367 5041439.8240196975)
299	27	LINESTRING(307490.00907116226 5035975.115581897, 299335.35997685743 5041279.375846756)
1083	30	LINESTRING(305325.6877178266 5038654.113066828, 298433.81012804375 5046565.260400236)
2643	32	LINESTRING(308640.8888021815 5052347.015036847, 295721.38791192125 5042495.069712134)
1100	32	LINESTRING(310083.44655751676 5050714.69876925, 298984.4648987665 5040599.07285229)
1390	32	LINESTRING(306029.04637617467 5045363.894310877, 297929.0503612326 5033354.914229974)
530	27	LINESTRING(307480.1985260099 5037121.216765288, 293904.2218868368 5033769.532833896)
1593	33	LINESTRING(305865.5878192158 5047212.841879924, 299497.80374279706 5040610.674800807)
1102	17	LINESTRING(305170.7307660825 5042034.155685888, 299383.35108447925 5056027.27683096)
2578	37	LINESTRING(306601.99722028757 5032995.674674677, 299806.4496064891 5040966.500858615)
2557	29	LINESTRING(307322.5109524397 5032331.404553514, 295530.1621075729 5036377.707408666)
423	24	LINESTRING(310414.7120849999 5038849.8185461145, 299340.08525636856 5039803.426288916)
2495	42	LINESTRING(307406.12327901623 5043833.381635376, 298973.99448420625 5049184.062830462)
379	32	LINESTRING(312081.3438835116 5038274.871240761, 298646.3820465346 5040810.367118316)
1787	37	LINESTRING(305378.0768975882 5043892.399443505, 297145.3376730531 5042125.443458323)
1540	23	LINESTRING(307814.106517891 5041035.41903195, 301483.61953810835 5045546.295488841)
1622	28	LINESTRING(305914.7932221583 5034258.564076037, 298077.05494860874 5038855.126184558)
1832	35	LINESTRING(308606.49573917384 5036609.910564841, 299357.5887619505 5040135.080811687)
2620	22	LINESTRING(312429.8063314875 5038265.768838169, 298643.61639030866 5039417.007468068)
601	21	LINESTRING(307614.0746153919 5042230.186763888, 300824.00287257804 5042966.768075597)
192	29	LINESTRING(306587.7123671949 5044057.684044024, 301212.375198762 5050689.7993542105)
1337	20	LINESTRING(303752.9464874516 5038995.707199213, 300306.7898074959 5040313.044129523)
2751	20	LINESTRING(312433.468948138 5037986.264196291, 299943.9580959836 5040275.922253424)
235	34	LINESTRING(309399.7185078729 5054153.430147319, 293676.0149620046 5044542.122323658)
79	33	LINESTRING(306680.5151071292 5042304.503819713, 299540.44939712185 5037650.878220334)
2336	27	LINESTRING(305613.16892922623 5043276.336009211, 299752.951058174 5039704.639238723)
1129	36	LINESTRING(305058.37649056717 5044111.804192062, 278334.80459091644 5032925.374024344)
1019	27	LINESTRING(307811.862622375 5045998.549740834, 302144.69389960053 5041920.667121241)
1427	19	LINESTRING(306201.9905185828 5037288.18053258, 296343.4581961849 5045186.791129139)
2624	23	LINESTRING(306684.99752729 5037184.919287118, 298827.9153945689 5040236.812077031)
2761	20	LINESTRING(304280.80145795626 5044112.401684014, 300158.51720169897 5039964.509718556)
1306	38	LINESTRING(310778.706301937 5040527.892626389, 299662.9508492468 5040373.641674771)
2028	33	LINESTRING(305919.29151957016 5046721.509349715, 299020.1385009735 5039723.763418364)
2812	34	LINESTRING(317740.88123126706 5043994.40604455, 292356.4800307721 5037209.492102846)
2346	37	LINESTRING(307207.3390935781 5039769.983719841, 279162.1710029778 5036608.222863363)
1252	32	LINESTRING(309128.39813307225 5052563.101009111, 293809.48813382734 5045744.532517544)
191	25	LINESTRING(308215.99449393636 5043768.545864032, 298607.53828986443 5053962.724297501)
272	26	LINESTRING(311925.12808333914 5043828.204407546, 299102.5105934158 5049069.302422848)
45	22	LINESTRING(309183.6737328082 5050116.136005172, 303907.95328955946 5052137.484874878)
2848	21	LINESTRING(304772.9240923693 5045154.849027275, 292961.03518611414 5035610.801814545)
640	30	LINESTRING(304492.23827745195 5043538.614315214, 299824.40236005187 5042975.013442824)
1914	23	LINESTRING(309650.26564216183 5050085.042514476, 300936.5204173154 5047549.762522494)
256	28	LINESTRING(306889.91796374595 5040077.717692755, 294543.14766206784 5039885.787590593)
1453	27	LINESTRING(307131.5695496923 5035618.283564469, 298473.91211179056 5046456.5344835725)
2250	26	LINESTRING(308790.08211933274 5042739.723175626, 300538.1333333422 5039566.94770879)
743	26	LINESTRING(309136.27369266923 5038650.11803672, 294996.0908260498 5040188.797697449)
704	20	LINESTRING(303634.0244548302 5041652.145919859, 300441.8525573287 5039550.922574878)
18	33	LINESTRING(304722.410344216 5037472.854577103, 299452.08347585227 5040647.397913081)
1903	32	LINESTRING(307650.7186770322 5034133.8914066125, 300029.5669244453 5037311.553524088)
2069	48	LINESTRING(316538.10791964247 5042096.366332783, 301364.7015411086 5039540.85388256)
641	27	LINESTRING(304437.96682942566 5043364.212993451, 300127.4471654965 5041760.781922606)
1787	37	LINESTRING(305348.9634408336 5043954.365937407, 297228.1084200793 5042064.724310528)
955	25	LINESTRING(317007.5250966611 5043393.449879391, 298356.20492007374 5038437.582216044)
2484	27	LINESTRING(308730.81332509586 5035583.856451687, 296874.9653616342 5044699.350894573)
721	25	LINESTRING(312497.5689438455 5047744.319424015, 301741.946966595 5044343.604109248)
778	36	LINESTRING(305643.439845695 5034832.092049634, 293112.3138046792 5044904.928342278)
843	35	LINESTRING(307073.2614884415 5041281.538163006, 299859.0608463949 5041787.621237878)
1177	25	LINESTRING(309068.93232943036 5039122.8993630735, 300194.74431896483 5041372.467788991)
2783	26	LINESTRING(304585.67202725715 5045717.755134047, 292556.8156803388 5032663.046683242)
619	25	LINESTRING(307359.1483363112 5044010.920902023, 298343.7683922116 5050715.525902255)
1723	31	LINESTRING(311415.0417567391 5048269.697005465, 289518.0080317476 5037518.616731388)
1892	39	LINESTRING(312429.2183180798 5038103.514637892, 297188.56685441185 5043303.390401604)
2343	22	LINESTRING(308058.3761671258 5040096.407495982, 292792.0485704021 5041969.322853285)
350	19	LINESTRING(305611.382069053 5032993.733336646, 298619.8387473068 5038439.526707205)
62	21	LINESTRING(315090.7510597636 5042410.889729588, 298843.41671800875 5045784.934923852)
1592	30	LINESTRING(304505.0701634831 5044934.039070418, 297929.1934265922 5037568.000338684)
682	38	LINESTRING(307169.5675921867 5036474.425204196, 295437.00579050725 5052579.706890888)
2826	21	LINESTRING(305624.90769949596 5032851.472626397, 303537.63314093195 5048508.327470607)
2307	25	LINESTRING(305591.5257740596 5044760.899857679, 301270.35558469506 5042076.602968)
1630	26	LINESTRING(315832.19107422075 5044697.009324747, 300254.1094269734 5041320.9596652035)
302	24	LINESTRING(306057.2532543054 5039002.079655766, 300582.5109721516 5040768.77765088)
1675	27	LINESTRING(309873.10410526907 5049219.676435018, 299074.56352286413 5039927.624733441)
1374	33	LINESTRING(303130.3203378012 5043052.771101876, 286494.2485718891 5039031.075947258)
1477	22	LINESTRING(306670.4579191974 5044032.71443989, 297028.52743997594 5052720.354098188)
934	35	LINESTRING(311667.61495669396 5050279.585392105, 299845.519902903 5042676.259494152)
20	27	LINESTRING(305704.77713473054 5043983.784394972, 299344.2385339469 5051102.924783251)
1293	34	LINESTRING(305496.33066806494 5034804.426334418, 301074.7713734212 5038532.48209292)
2079	36	LINESTRING(308316.7386274526 5043300.42591983, 299430.5433371966 5040301.038118981)
474	25	LINESTRING(312353.7768640956 5040095.523652353, 299562.28515806084 5040237.410167889)
2821	21	LINESTRING(309052.507078528 5038467.120368283, 300201.6967344004 5042080.385521111)
741	20	LINESTRING(303410.0637737769 5043472.065229639, 300036.01402071497 5039714.390704184)
476	73	LINESTRING(317658.8650540238 5042152.604501939, 300887.85929734004 5037338.663488508)
145	26	LINESTRING(306125.7315711524 5046995.216649869, 286555.6238979806 5033986.274127598)
1192	28	LINESTRING(311749.25157045625 5035037.046756977, 303836.6935414457 5054526.604489544)
385	28	LINESTRING(309205.82354465267 5047108.178526138, 298597.44013824756 5056173.566989811)
1869	37	LINESTRING(306475.3791370894 5037611.37278745, 300264.274320465 5041546.388009985)
2730	21	LINESTRING(311919.9457978068 5043554.427637664, 295297.74289316253 5041940.01553101)
2524	29	LINESTRING(306459.79902254674 5044039.096020694, 299414.9480730894 5039844.731677664)
364	21	LINESTRING(308412.5954080391 5038383.430989471, 299131.2415690078 5040127.04864048)
2001	45	LINESTRING(309196.19664258976 5054138.237094677, 299295.4895949112 5040169.630541234)
1482	29	LINESTRING(304807.3130239796 5043373.2234639535, 299440.92777932173 5040230.636502119)
200	24	LINESTRING(305693.6629183447 5038731.773948986, 299547.18367903214 5044471.322754706)
4	16	LINESTRING(305021.5922436432 5037556.093914914, 295157.4271145815 5031012.844713252)
1464	28	LINESTRING(311080.79973579815 5038489.415809204, 286933.14123219566 5037394.009856079)
362	26	LINESTRING(305697.28419787623 5046553.763588888, 298127.5884490983 5039878.245217126)
2758	39	LINESTRING(309111.41386949806 5042924.320096332, 295342.4549177472 5040385.33465574)
295	24	LINESTRING(310563.1996122483 5040237.024430501, 301617.9056313201 5049707.223262399)
1548	42	LINESTRING(305282.1062056792 5037128.451137432, 296366.65707344795 5036982.472096006)
708	34	LINESTRING(306940.7246841458 5041532.999945447, 299079.1747930723 5041557.731877649)
1249	38	LINESTRING(308313.3485569796 5052378.567598237, 304058.6861604993 5057122.500106808)
2388	45	LINESTRING(307101.7230404777 5043994.082890237, 300307.27463026624 5043455.55962349)
740	18	LINESTRING(303519.0762699514 5040471.838757931, 299504.0487677624 5040034.496343394)
1797	25	LINESTRING(309593.5216079954 5046863.920588531, 297067.439000886 5043844.979607819)
1611	42	LINESTRING(309549.90705432976 5050297.112285007, 301294.1699915793 5051599.825140025)
893	21	LINESTRING(304685.9909781264 5044590.169449828, 298059.10910252057 5045223.552973233)
896	29	LINESTRING(309002.32149772457 5041145.675582748, 301322.2093055966 5039576.324397771)
291	40	LINESTRING(305366.21711082006 5033965.113085702, 298732.7479885938 5039897.2574119605)
2454	22	LINESTRING(308636.85364896717 5053307.891029459, 300565.4905735031 5040568.515915514)
2157	30	LINESTRING(309930.67157236027 5051830.388751735, 295614.3582632595 5039390.631007444)
2303	26	LINESTRING(306764.96881559293 5042945.060935191, 300360.49605077883 5041432.280187535)
1464	28	LINESTRING(311040.9095131943 5038495.256488964, 286979.3367817672 5037479.326635805)
108	30	LINESTRING(306003.1381594555 5044185.653520418, 297922.9789012373 5049346.416927705)
2999	44	LINESTRING(308341.3565144326 5038692.118200552, 299648.483740492 5040289.70509543)
1115	35	LINESTRING(304952.5532385835 5040322.6430242155, 301069.933758109 5047800.653007332)
1126	29	LINESTRING(309772.06633125624 5034874.188796485, 301714.0099179893 5047693.714332841)
1074	28	LINESTRING(307265.5751675189 5044091.350231205, 298514.6588877729 5039560.082696502)
944	25	LINESTRING(310984.0211552824 5039739.978570763, 299827.9836966122 5041054.420813813)
1923	35	LINESTRING(309962.9536308899 5037874.588634414, 293934.40072899405 5035416.089372927)
795	21	LINESTRING(311993.7881048404 5040137.661399265, 301761.1066591103 5045547.422134908)
156	23	LINESTRING(314363.2133892424 5040583.274776771, 299631.18860455934 5046430.306382439)
32	32	LINESTRING(307875.33815279335 5046081.211171433, 299597.7055039719 5040963.089328537)
2969	44	LINESTRING(306028.66391331493 5040904.067154364, 294132.0820197567 5040233.119105433)
2545	24	LINESTRING(312602.59283598023 5039497.939086183, 298438.94463547267 5046047.65101387)
1357	29	LINESTRING(309111.9821182947 5043180.351362098, 299052.6010136939 5040375.497914635)
1537	20	LINESTRING(306459.39033087593 5042309.100342331, 302032.1843328562 5050674.861765403)
1968	36	LINESTRING(307698.30573670747 5044831.586216105, 298076.20208396314 5033441.087995524)
1336	43	LINESTRING(309974.8072250136 5049720.165517084, 299499.3416282034 5040030.515246977)
1707	22	LINESTRING(308116.2255733987 5037832.288125629, 298908.3452830309 5039480.467801232)
978	22	LINESTRING(306743.81005281664 5035326.052383996, 300287.42956721404 5040135.667206234)
1861	25	LINESTRING(305978.49244125804 5039888.906411116, 298123.3471504301 5036044.3801236255)
2098	28	LINESTRING(305185.61254810065 5039440.0009560995, 302844.0261960408 5040624.093663637)
2479	22	LINESTRING(305109.464192638 5043890.349626905, 301117.72092079674 5047785.895672684)
434	22	LINESTRING(312963.9670192349 5038113.735692042, 285179.5830228389 5035614.233571244)
288	28	LINESTRING(308229.76392141 5036000.5170869995, 295890.0370954257 5031396.218365171)
324	28	LINESTRING(305684.8328850223 5047377.9126118235, 299920.35843867436 5039164.667871833)
1964	30	LINESTRING(312477.2591170096 5039841.280586459, 298724.2764332497 5040792.399192079)
1497	20	LINESTRING(312853.13353375543 5037963.890490395, 299471.4000049991 5039929.243684034)
677	35	LINESTRING(317356.16828892403 5042022.859341614, 301561.14799367846 5036905.794046573)
2081	29	LINESTRING(316450.8880179883 5042417.9541393295, 297922.43970973784 5041966.516825682)
1751	34	LINESTRING(317905.07911256567 5042269.1849460155, 299946.3134388132 5040221.799216172)
2161	45	LINESTRING(308770.4320596723 5037036.007282674, 299626.9183851934 5041832.209612636)
1774	39	LINESTRING(305096.5340228424 5038437.808776885, 292019.22185809485 5033673.59291169)
2298	36	LINESTRING(311713.20849846955 5039316.416997912, 300016.1379516754 5040385.754819558)
448	46	LINESTRING(307810.2382465669 5033474.15418935, 294532.08563106245 5031022.375596407)
2675	30	LINESTRING(311326.92790792655 5035558.583642066, 300445.7869581072 5043256.271642136)
2916	36	LINESTRING(308762.0461249518 5055124.580902814, 295320.5826511402 5043464.477569703)
56	35	LINESTRING(307402.5488018522 5037224.119685419, 297921.97164186055 5042243.37391489)
2700	22	LINESTRING(305963.6401859967 5045271.069141362, 302711.7330947674 5040751.3214705605)
237	44	LINESTRING(309658.3795503336 5036088.575704088, 298217.07467683987 5038923.295163592)
1358	36	LINESTRING(306696.75875986635 5039733.500176636, 292597.1015289746 5044441.817791996)
1717	24	LINESTRING(308041.6143093636 5043504.99721418, 299888.77880069276 5042795.956914857)
256	28	LINESTRING(306852.89612114656 5040079.6689409865, 294552.21397178865 5039952.144540657)
122	33	LINESTRING(306623.17671126686 5044296.493443681, 298796.26511706907 5041521.813833425)
2670	24	LINESTRING(306272.81314015185 5041517.204161309, 298557.9064261902 5042960.590322517)
1050	31	LINESTRING(306330.43744100677 5046010.517085564, 295693.46612061124 5040314.10363106)
2243	20	LINESTRING(305635.19118330855 5038589.936483763, 304657.67252718937 5054326.4452591995)
359	29	LINESTRING(306620.26247479994 5033562.525877038, 298540.23813113495 5040198.150884707)
2066	56	LINESTRING(306496.0157709512 5040116.389381344, 285224.39674869576 5035668.725521264)
2920	29	LINESTRING(307317.9277881276 5036224.232213399, 298114.22045372875 5038317.333607619)
764	26	LINESTRING(303374.1331682566 5041917.1390219135, 280676.90315172373 5035811.789118558)
775	31	LINESTRING(310159.74955784687 5049279.656827491, 287941.643634764 5038928.706818397)
2000	32	LINESTRING(309150.112427432 5054169.491601652, 300641.0145569478 5044459.237774963)
1668	44	LINESTRING(304834.421235663 5043266.365194981, 299830.9297964441 5041585.064514157)
1330	24	LINESTRING(312822.2933034884 5038730.717215567, 299531.8690548987 5046345.84876328)
1199	23	LINESTRING(308071.1320938923 5051607.051632876, 300036.4162130402 5040655.133906665)
2624	23	LINESTRING(306713.46478223446 5037228.321499336, 298810.84108315606 5040233.330071372)
937	47	LINESTRING(310612.5567614839 5037693.120030571, 285225.2589080953 5035437.937833258)
298	25	LINESTRING(313018.3919929497 5037870.787022456, 300003.787523546 5040072.218147983)
988	30	LINESTRING(306333.21725083346 5043258.105589682, 297129.0912672485 5046276.864692905)
721	25	LINESTRING(312498.3242660197 5047767.5117737, 301666.3228946206 5044387.251607496)
1259	27	LINESTRING(304633.7060129228 5042375.983641397, 300499.17468204687 5044611.02840827)
749	36	LINESTRING(313674.25018700643 5036131.939339161, 299318.7362376 5040109.346002635)
1541	27	LINESTRING(307156.54831083195 5048697.304310158, 295760.0965253343 5046147.536653368)
551	22	LINESTRING(306965.42884364043 5039948.773453569, 294830.36844592105 5039629.327739334)
1344	47	LINESTRING(303336.4562014175 5043631.024987751, 300589.5845110864 5045485.912505314)
2394	19	LINESTRING(307048.4575837684 5042503.176802037, 298937.6318627397 5039503.637907621)
2215	38	LINESTRING(307042.8528184275 5041618.118192041, 299202.47753886675 5040161.665577243)
971	32	LINESTRING(306269.2200912958 5044848.422748515, 295190.36008502345 5040398.782534713)
546	26	LINESTRING(307729.06565318827 5043748.003953757, 293887.2068895606 5044436.124629216)
1681	44	LINESTRING(306665.1657632589 5046638.020086983, 295019.5960363706 5039293.706539532)
1920	35	LINESTRING(305794.75911846256 5042894.318730342, 299607.9348405438 5051155.230086676)
1719	40	LINESTRING(307924.7477219416 5048577.379366245, 299232.93897715147 5038056.230265486)
1505	36	LINESTRING(306319.98527244903 5036655.0103318235, 297024.42180245847 5046098.029615614)
646	37	LINESTRING(305640.3827388365 5035421.223296494, 298902.90586704103 5040175.2159188865)
859	35	LINESTRING(308799.1596732955 5042704.691496309, 299474.98471804964 5040815.897824566)
2667	25	LINESTRING(306671.72670091887 5046762.8791453615, 290596.4849473525 5040772.907344277)
2734	27	LINESTRING(310348.0826233975 5040834.991417012, 297803.8328158556 5032227.475786643)
1638	26	LINESTRING(306505.0949432031 5042658.093788311, 302060.3404337122 5045459.904098126)
89	35	LINESTRING(312841.07675632136 5039053.173673628, 293614.6647687711 5030727.127157768)
985	21	LINESTRING(305360.83210771595 5041900.419296836, 295519.04195507994 5051977.289471289)
755	34	LINESTRING(308972.6825185493 5036346.811198735, 293592.63725247973 5035657.040765729)
925	38	LINESTRING(304238.17879485694 5042491.446300418, 299284.89490292163 5040464.544694408)
127	56	LINESTRING(304719.22976410127 5043027.099146519, 295402.3630069378 5040114.592781202)
342	21	LINESTRING(306501.05235937145 5044664.426777447, 300168.11000758625 5040059.872944982)
565	29	LINESTRING(303704.37850301946 5043846.620720584, 299539.37553039304 5040727.4424501965)
254	30	LINESTRING(310196.3258750504 5049025.511506787, 293722.5092198774 5045610.880929329)
2764	41	LINESTRING(310244.32732947276 5036923.3650611285, 299796.4156349806 5039330.286760072)
1441	27	LINESTRING(305204.7548430571 5044790.465884657, 286929.9931180958 5040511.791205115)
409	35	LINESTRING(308192.5366774237 5037587.731579355, 298375.73780720256 5038172.269474809)
822	19	LINESTRING(308262.8584225677 5042095.011594651, 275258.985967878 5039371.807312164)
1460	30	LINESTRING(310487.94464518584 5050898.268234827, 293141.07051713456 5050065.173922315)
122	33	LINESTRING(306652.99020835356 5044340.600862485, 298750.76722531056 5041491.930991311)
99	26	LINESTRING(303151.70284429734 5042677.567661458, 299586.58480739535 5040169.145398815)
1550	36	LINESTRING(311711.32570736884 5047554.139028778, 298033.802276882 5054642.278801363)
1308	18	LINESTRING(307634.2530291273 5033870.880163869, 298949.130403456 5039726.7151614735)
1117	31	LINESTRING(316567.46734212723 5043661.903178544, 298720.4967257396 5041483.561207204)
1186	31	LINESTRING(304106.132171107 5044145.654353505, 299123.91101076046 5040523.40472879)
1533	29	LINESTRING(313028.9654202674 5040666.30812872, 298732.25414948975 5039768.858503445)
1233	17	LINESTRING(304623.69503171794 5042808.8878248455, 300602.17463809147 5037359.5909667695)
516	21	LINESTRING(310750.9777616415 5039092.588487622, 299602.1516293559 5040663.005581378)
2331	39	LINESTRING(305985.6139013589 5033750.508945324, 285266.2375662948 5035562.327151623)
1265	25	LINESTRING(307188.1357458445 5047566.986734723, 297404.76615141093 5032535.066760074)
412	24	LINESTRING(308675.73302774294 5041016.41832643, 301241.7578804686 5048455.610409424)
2267	20	LINESTRING(305368.3319783975 5044054.643500343, 302216.31265733374 5046602.88637926)
730	21	LINESTRING(318216.3988785323 5042215.248245798, 299861.3634233141 5053753.345481499)
691	27	LINESTRING(317094.17042211135 5043768.8845086405, 299670.7539584116 5041102.84852765)
329	36	LINESTRING(318374.39060954796 5043095.170914555, 295575.10205883405 5046917.460635369)
2748	35	LINESTRING(306209.6959777764 5033443.931197419, 298704.1292049895 5039382.812979225)
2625	45	LINESTRING(306628.6063487057 5046278.152573457, 298597.14331143786 5039583.867896643)
1017	32	LINESTRING(310053.83079780877 5039625.027917285, 295127.3016914793 5040544.233971827)
2322	32	LINESTRING(317045.04538792797 5044196.865846202, 299188.78040807066 5040604.996830009)
47	19	LINESTRING(309392.5775929639 5033524.710518909, 295645.94130164676 5037313.979277537)
109	29	LINESTRING(308644.56448567356 5048375.987332996, 305294.6800642575 5061444.467764069)
1102	17	LINESTRING(305226.244783768 5042050.582457993, 299380.1067259867 5056101.750340756)
448	46	LINESTRING(307812.63313020003 5033520.651323836, 294558.11285141844 5031014.594480853)
1992	23	LINESTRING(310579.5631880923 5050667.558411107, 295700.88830470387 5039609.47955485)
444	36	LINESTRING(307086.5968524088 5039583.749196192, 300641.9439437997 5041034.011164598)
1513	29	LINESTRING(307030.7706041972 5042034.016306191, 299766.5028820773 5039880.59006876)
369	39	LINESTRING(307863.1746787093 5049079.793992281, 293723.87410003855 5039657.558316398)
1192	28	LINESTRING(311693.22322087747 5035053.785529178, 303815.58133983595 5054590.0784839885)
367	21	LINESTRING(305098.9077923835 5037147.853035248, 299391.1830756289 5040172.058222661)
1039	28	LINESTRING(303303.1632095223 5043376.950895261, 299950.8113554371 5040019.784907388)
19	30	LINESTRING(307938.31724379846 5045995.032560897, 299426.4952587564 5040705.55651202)
2998	46	LINESTRING(308152.0639083669 5038709.466279633, 298788.9091119651 5039735.891159334)
2008	25	LINESTRING(303978.07540002937 5039702.477601385, 294438.6593119925 5045713.648743835)
1083	30	LINESTRING(305385.4409870878 5038718.672340064, 298412.90368625056 5046574.539803833)
243	43	LINESTRING(314813.13249410526 5042021.419926275, 300830.75373588846 5050470.086477383)
1650	36	LINESTRING(307207.64255952055 5046595.598358558, 301666.51415501273 5046525.214124897)
2708	19	LINESTRING(303895.5594230286 5043543.267512437, 299173.82061434846 5040397.924605285)
2132	23	LINESTRING(309897.173551377 5052192.747906573, 300656.46594022994 5045689.558524383)
1527	29	LINESTRING(302918.0635614212 5043049.176789305, 300859.18566873384 5040894.704227721)
1378	27	LINESTRING(303890.962120467 5042641.077782552, 279476.2950877897 5037741.581398738)
1768	22	LINESTRING(307192.6830673045 5041620.063270049, 299547.82699783484 5040068.05991331)
2556	42	LINESTRING(308829.6452134392 5049732.35607433, 296857.9328611133 5041333.849722454)
532	27	LINESTRING(310965.3073918789 5041969.856562972, 301031.2604361863 5050368.75327072)
1997	22	LINESTRING(305397.9813287841 5038033.391421744, 293082.95110785 5039356.380840119)
2292	49	LINESTRING(306386.70606885664 5041986.647222374, 301902.4043391971 5042420.894759387)
119	35	LINESTRING(303024.8418050265 5043223.345853295, 300056.0398427047 5041683.979150108)
1018	28	LINESTRING(307861.15374139487 5045974.499026023, 302055.56077832304 5041938.526860436)
1409	19	LINESTRING(317111.5127238877 5042950.7267545005, 301256.3917101584 5045750.38405056)
161	33	LINESTRING(305067.20314271084 5042073.91028304, 299348.0620547389 5040346.291917528)
1640	40	LINESTRING(306733.3945628693 5032855.871135423, 275303.33555268316 5036472.630871364)
1991	22	LINESTRING(309307.2622970251 5052979.752927554, 301640.4389043939 5048614.199575186)
2746	32	LINESTRING(305625.0066299072 5037065.99804989, 299045.9991889409 5050100.705602739)
1713	20	LINESTRING(305581.5888740249 5043571.759275448, 301439.95652589714 5034746.713414294)
292	34	LINESTRING(305481.0643965884 5034169.838114105, 298205.22621245193 5038866.528498871)
587	19	LINESTRING(311954.3247864034 5039405.915720949, 296865.11335580057 5054850.157998768)
170	25	LINESTRING(305717.27695629856 5042403.725244109, 290648.0479175065 5044563.346498534)
1931	23	LINESTRING(306913.9647329636 5042298.672128255, 299743.4965453387 5043095.735252216)
2045	26	LINESTRING(304564.9050427993 5039788.125792341, 299648.4976849533 5040274.708758303)
589	25	LINESTRING(304451.591578116 5044825.531915506, 299306.4608744343 5041871.344865235)
497	26	LINESTRING(309912.91378022515 5038240.402737443, 299529.99404617155 5040141.636175949)
456	26	LINESTRING(308050.45966846147 5042115.0939651495, 304090.46537107555 5057131.057422329)
2343	22	LINESTRING(307985.7959137585 5040111.451314661, 292771.0299487257 5042040.9164640475)
2242	29	LINESTRING(307472.32478565216 5042221.850228888, 300745.64909432427 5042647.891614912)
